crown_id,diameter_m,raw_states,healed_states,valid_from,valid_to,class,confidence,epochs_healed
75607,6.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75608,7.98,AA?AAPP?,AA?AAPP?,2019,2021,PERSISTENT,RAW,
75609,6.05,APAAPPPP,APAAPPPP,2011s,2024,GAINED,RAW,
75610,5.95,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75611,9.47,P?PPPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2011s
75612,11.69,APPAPPPP,APPPPPPP,2011s,2024,GAINED,HEALED,2015
75613,9.4,A??APPPP,A???PPPP,2016,2024,PERSISTENT,HEALED,2015
75614,5.18,APAAPPPP,APAAPPPP,2011s,2024,GAINED,RAW,
75615,19.11,APP?PPPP,APPPPPPP,2011s,2024,GAINED,HEALED,2015
75616,7.55,AP?APPPA,AP??PPPA,2011s,2021,LOST,TERMINAL,2015
75617,9.27,A?PAPPPP,A?PPPPPP,2013,2024,PERSISTENT,HEALED,2015
75618,6.26,AAPAPPPP,AAPPPPPP,2013,2024,GAINED,HEALED,2015
75619,8.74,A?PAPPPP,A?PPPPPP,2013,2024,PERSISTENT,HEALED,2015
75620,5.12,APAAPA?A,APAAPA?A,2011s,2016,GAINED,RAW,
75621,16.56,PAPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2011s
75622,5.09,APAAPAAP,APAAPAAP,2011s,2024,GAINED,RAW,
75623,9.37,P?PAPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,"2011s,2015"
75624,5.06,AP?APPPP,AP??PPPP,2011s,2024,GAINED,HEALED,2015
75625,7.51,APAAPA?P,APAAPA?P,2011s,2024,GAINED,RAW,
75626,3.5,AAAAPAAP,AAAAPAAP,2016,2024,GAINED,RAW,
75627,10.61,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75628,11.6,PPAAPPPP,PPAAPPPP,2009,2024,FLICKERING,RAW,
75629,7.21,AAAAAPAP,AAAAAPAP,2019,2024,GAINED,RAW,
75630,15.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75631,15.26,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75632,4.34,AAAAAAAP,AAAAAAAP,2024,2024,GAINED,RAW,
75633,11.88,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75634,14.57,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75635,4.23,PPPAPPPP,PPPAPPPP,2009,2024,FLICKERING,RAW,
75636,5.87,AAAAAP?P,AAAAAP?P,2019,2024,GAINED,RAW,
75637,12.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75638,2.02,APAAPAPP,APAAP?PP,2011s,2024,GAINED,BLIND,2019
75639,3.19,AAAPAPPP,AAAP?PPP,2015,2024,GAINED,BLIND,2016
75640,5.06,APPAAAAP,APPAAAAP,2011s,2024,GAINED,RAW,
75641,10.51,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75642,13.67,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75643,6.11,AAAAPPAA,AAAAPPAA,2016,2019,LOST,RAW,
75644,17.49,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75645,9.36,PA?APPAA,PA?APPAA,2009,2019,LOST,RAW,
75646,5.8,AAAAPAPA,AAAAPAPA,2016,2021,LOST,TERMINAL,
75647,7.3,AAAAPPPP,AAAAPPPP,2016,2024,GAINED,RAW,
75648,13.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75649,10.47,PPPAPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2015
75650,5.63,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75651,7.88,P?AAPPPA,P?AAPPPA,2009,2021,LOST,TERMINAL,
75652,13.22,PPPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,RAW,
75653,13.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75654,12.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75655,4.51,PPPAPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2015
75656,11.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75657,14.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75658,4.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75659,9.32,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75660,11.27,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75661,10.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75662,14.07,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75663,11.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75664,18.15,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75665,18.83,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75666,13.14,?PPPPPPP,?PPPPPPP,2011s,2024,PERSISTENT,RAW,
75667,3.74,PPPAAPPP,PPPAAPPP,2009,2024,FLICKERING,RAW,
75668,4.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75669,5.79,APPAPPPP,APPPPPPP,2011s,2024,GAINED,HEALED,2015
75670,6.41,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75671,7.26,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75672,11.08,PPPAPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2015
75673,8.33,PPP?APPP,PPP?APPP,2009,2024,FLICKERING,RAW,
75674,10.39,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75675,10.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75676,18.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75677,8.26,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75678,16.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75679,6.37,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75680,7.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75681,3.63,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75682,6.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75685,11.23,?P??PPPP,?P??PPPP,2011s,2024,PERSISTENT,RAW,
75686,5.59,PPP?P?PP,PPPPPPPP,2009,2024,PERSISTENT,BLIND,"2015,2019"
75687,6.39,PPPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,RAW,
75688,8.18,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75689,5.96,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75690,10.95,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75691,10.96,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75692,8.27,P?PPPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2011s
75693,9.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75694,11.0,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75695,12.91,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75696,6.93,P?PPPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2011s
75697,4.39,AAAAAPPA,AAAAAPPA,2019,2021,LOST,TERMINAL,
75698,14.37,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75699,9.87,?PP?PPPP,?PPPPPPP,2011s,2024,PERSISTENT,HEALED,2015
75700,5.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75701,6.8,APPAP?P?,APPPP?P?,2011s,2021,GAINED,HEALED,2015
75702,5.51,PAPPPPPP,P?PPPPPP,2009,2024,PERSISTENT,HEALED,2011s
75703,17.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75704,16.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75705,3.71,PPPPPAPA,PPPPP?PA,2009,2021,LOST,TERMINAL,2019
75706,5.59,P?PPPPAP,P?PPPP?P,2009,2024,PERSISTENT,BLIND,2021
75707,3.42,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75708,7.63,?PPAPPPA,?PPPPPPA,2011s,2021,LOST,TERMINAL,2015
75709,11.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75710,8.53,PPPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,RAW,
75711,5.92,APPAPPPA,APPPPPPA,2011s,2021,LOST,TERMINAL,2015
75712,11.22,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75713,11.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75714,13.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75715,6.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75716,4.49,AAAAAPPA,AAAAAPPA,2019,2021,LOST,TERMINAL,
75717,9.96,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75718,4.87,PPAPAAPP,PPAPAAPP,2009,2024,FLICKERING,RAW,
75719,7.26,PPAAPPPP,PPAAPPPP,2009,2024,FLICKERING,RAW,
75720,7.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75721,14.63,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75722,4.57,PPPPPAPP,PPPPPAPP,2009,2024,FLICKERING,RAW,
75723,8.72,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75724,8.5,PPPPAPPP,PPPPAPPP,2009,2024,FLICKERING,RAW,
75725,8.57,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75726,7.53,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75727,9.0,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75728,11.2,PPPAAPPP,PPPAAPPP,2009,2024,FLICKERING,RAW,
75729,13.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75730,4.4,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75731,3.35,PPPPPAPP,PPPPP?PP,2009,2024,PERSISTENT,BLIND,2019
75732,8.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75733,15.61,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75734,4.58,PPPPPAPP,PPPPP?PP,2009,2024,PERSISTENT,BLIND,2019
75735,7.3,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75736,6.91,APPPPPPP,APPPPPPP,2011s,2024,GAINED,RAW,
75737,10.0,PP?APPAP,PP?APPAP,2009,2024,FLICKERING,RAW,
75738,7.27,??PP?AP?,??PP?AP?,2013,2021,FLICKERING,RAW,
75739,5.36,PPPPPPAA,PPPPPPAA,2009,2019,LOST,RAW,
75740,10.99,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75741,7.43,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75742,15.87,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75743,8.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75744,7.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75745,10.04,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75746,12.11,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75747,10.74,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75748,6.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75749,17.56,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75750,9.14,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75751,16.32,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75752,11.18,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75753,11.04,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75754,9.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75755,7.57,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75756,18.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75757,6.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75758,10.3,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75759,7.79,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75760,4.31,PAPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2011s
75761,9.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75762,7.22,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75763,10.79,PAPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2011s
75764,6.18,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75765,9.58,PPP?PPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2015
75766,6.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75767,11.37,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75768,3.54,PAPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2011s
75769,5.28,PPPPPAAA,PPPPPAAA,2009,2016,LOST,RAW,
75770,6.91,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75771,4.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75772,14.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75773,14.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75774,8.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75775,5.89,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
75776,7.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75777,17.36,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75778,8.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75779,6.86,PPPPAPPP,PPPPAPPP,2009,2024,FLICKERING,RAW,
75780,6.11,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75781,6.77,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75782,4.81,PPPPAAPP,PPPPAAPP,2009,2024,FLICKERING,RAW,
75783,17.16,PPPAPP?P,PPPPPPPP,2009,2024,PERSISTENT,BLIND,"2015,2021"
75784,7.34,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75785,3.5,PPPAAAPP,PPPAAAPP,2009,2024,FLICKERING,RAW,
75786,19.38,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75787,17.6,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75788,13.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75789,6.5,APPAPPPP,APPPPPPP,2011s,2024,GAINED,HEALED,2015
75790,5.98,APP?PPPP,APPPPPPP,2011s,2024,GAINED,HEALED,2015
75791,6.66,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75792,11.41,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75793,11.89,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75794,15.51,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75795,7.07,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75796,14.08,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75797,11.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75798,13.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75799,17.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75800,18.7,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75801,11.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75802,7.68,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75803,8.9,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75804,18.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75805,12.36,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75806,8.58,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75807,11.67,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75808,8.59,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75809,19.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75810,10.28,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75811,13.26,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75812,10.0,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75813,8.26,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75814,14.31,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75815,16.56,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75816,13.48,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75817,11.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75818,9.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75819,8.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75820,5.39,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75821,5.48,PPAPPAPP,PPPPP?PP,2009,2024,PERSISTENT,BLIND,"2013,2019"
75822,6.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75823,9.41,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75824,5.81,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75825,6.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75826,9.69,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75827,9.2,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75828,14.94,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75829,6.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75830,11.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75831,5.9,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75832,13.74,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75833,10.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75834,16.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75835,7.57,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75836,6.43,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75837,10.39,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75838,15.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75839,9.41,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75840,7.41,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75841,9.31,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75842,8.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75843,10.13,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75844,9.4,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75845,10.29,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75846,8.08,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75847,6.66,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75848,14.25,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75849,8.34,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75850,10.32,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75851,6.3,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75852,7.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75853,15.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75854,5.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75855,11.88,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75856,22.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75857,10.74,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75858,13.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75859,3.98,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75860,15.87,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75861,11.59,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75862,8.7,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75863,15.79,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75864,8.59,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75865,17.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75866,13.99,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75867,15.07,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75868,17.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75869,7.57,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75870,14.79,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75871,20.98,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75872,7.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75873,15.59,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75874,9.53,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75875,7.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75876,11.38,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75877,14.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75878,13.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75879,7.55,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75880,7.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75881,11.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75882,9.02,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75883,8.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75884,9.11,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75885,9.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75886,16.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75887,12.26,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75888,14.69,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75889,13.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75890,9.34,P?PAPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,"2011s,2015"
75891,11.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75892,8.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75893,5.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75894,12.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75895,5.49,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75896,10.08,PPPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,RAW,
75897,5.91,AAPPPPPA,AAPPPPPA,2013,2021,LOST,TERMINAL,
75898,4.84,PAPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,HEALED,2011s
75899,18.46,PAPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2011s
75900,7.27,AAPPPAP?,AAPPPAP?,2013,2021,GAINED,RAW,
75901,9.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75902,8.42,P?PPPPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2011s
75903,2.26,PPPPPAPA,PPPPP?PA,2009,2021,LOST,TERMINAL,2019
75904,7.13,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
75905,5.09,PPAAAPPA,PPAAAPPA,2009,2021,LOST,TERMINAL,
75906,8.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75907,11.09,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75908,15.25,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75909,12.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
75910,8.53,PPPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,RAW,
75911,14.45,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
75912,12.31,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
