curve_id,year,run_tag,ref,prob,canopy_def,eval_scope,policy,k,thresh,recall,precision,f1,tp,fn,fp,population,pr_auc,n_cuts,n_eligible_cuts,source,curve_file
fe90bb21a580,2019,trend8_2019,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019_trend8_2019.tif,forest_wetland,,matched_p90,159,0.625984,0.3206,0.9006,0.4729,354620568,751493045,39134227,1145247840,0.8093,254,89,qc_indep_sweep_2019_trend8_2019_ccap_2021_hires_lc.csv,phase4/qc/curves/fe90bb21a580.csv
005166b12e38,2019,trend8_2019,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019_trend8_2019.tif,forest_wetland_scrub,,scored_live,,0.5,0.5571,0.8642,0.6775,641564622,510123180,100824236,1252512038,,,,qc_indep_report.csv,
597c90636bde,2019,trend8_2019,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019_trend8_2019.tif,forest_only,,scored_live,,0.5,0.5621,0.8267,0.6692,613708254,478184254,128680604,1220573112,,,,qc_indep_report.csv,
fe90bb21a580,2019,trend8_2019,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019_trend8_2019.tif,forest_wetland,,scored_live,,0.5,0.5656,0.8428,0.6769,625667006,480446607,116721852,1222835465,,,,qc_indep_report.csv,
33a7006c664c,2019n,,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_p2nir.tif,forest_wetland,,scored_live,,0.495,0.6499,0.854,0.7381,18203853,9805111,3112290,31121254,,,,qc_indep_report.csv,
8a35550fab98,2019n,,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_p2nir.tif,forest_only,,scored_live,,0.495,0.6475,0.8402,0.7314,17910447,9750237,3405696,31066380,,,,qc_indep_report.csv,
cbb26dc3c621,2019n,,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_p2nir.tif,forest_wetland_scrub,,scored_live,,0.495,0.6336,0.8668,0.7321,18477574,10683462,2838569,31999605,,,,qc_indep_report.csv,
7c6b9e7cc49e,2019n,nir_m06,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_nir_m06.tif,forest_only,,scored_live,,0.5008,0.465,0.7973,0.5874,2908638,3346180,739554,6994372,,,,qc_indep_report.csv,
ccbfcaf160e8,2019n,nir_m06,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_nir_m06.tif,forest_wetland_scrub,,scored_live,,0.5008,0.4565,0.839,0.5913,3060699,3644122,587493,7292314,,,,qc_indep_report.csv,
cdeb1379721b,2019n,nir_m06,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_nir_m06.tif,forest_wetland,,scored_live,,0.5008,0.4709,0.8189,0.598,2987655,3357202,660537,7005394,,,,qc_indep_report.csv,
062873e4c92c,2019n,pilot_e2_coarse,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_pilot_e2_coarse.tif,forest_wetland,,scored_live,,0.4951,0.6915,0.7858,0.7356,21362985,9528573,5822338,36713896,,,,qc_indep_report.csv,
3a5b32a1b8cb,2019n,pilot_e2_coarse,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_pilot_e2_coarse.tif,forest_only,,scored_live,,0.4951,0.6887,0.7725,0.7282,21000989,9493313,6184334,36678636,,,,qc_indep_report.csv,
ac03454176e5,2019n,pilot_e2_coarse,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_pilot_e2_coarse.tif,forest_wetland_scrub,,scored_live,,0.4951,0.6792,0.8036,0.7362,21845660,10318670,5339663,37503993,,,,qc_indep_report.csv,
03f2f6f56c45,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_wetland,sample-selection,best_f1,81,0.318897,0.821,0.6695,0.7376,795794,173498,392781,1362073,0.7951,254,218,qc_indep_sweep_2019n_t1_2019n_base_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/03f2f6f56c45.csv
50cffc0c3217,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_wetland,sample-test,best_f1,97,0.381889,0.79,0.6866,0.7347,1315804,349833,600612,2266249,0.8038,254,220,qc_indep_sweep_2019n_t1_2019n_base_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/50cffc0c3217.csv
03f2f6f56c45,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_wetland,sample-selection,matched_p50,40,0.15748,0.9716,0.5107,0.6695,941812,27480,902517,1871809,0.7951,254,179,qc_indep_sweep_2019n_t1_2019n_base_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/03f2f6f56c45.csv
50cffc0c3217,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_wetland,sample-test,matched_p50,40,0.15748,0.9479,0.5136,0.6663,1578823,86814,1494971,3160608,0.8038,254,181,qc_indep_sweep_2019n_t1_2019n_base_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/50cffc0c3217.csv
03f2f6f56c45,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_wetland,sample-selection,matched_p75,129,0.507874,0.6564,0.7609,0.7048,636210,333082,199932,1169224,0.7951,254,90,qc_indep_sweep_2019n_t1_2019n_base_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/03f2f6f56c45.csv
50cffc0c3217,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_wetland,sample-test,matched_p75,129,0.507874,0.6749,0.7638,0.7166,1124194,541443,347695,2013332,0.8038,254,92,qc_indep_sweep_2019n_t1_2019n_base_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/50cffc0c3217.csv
03f2f6f56c45,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_wetland,sample-selection,matched_p90,161,0.633858,0.2218,0.9008,0.356,215032,754260,23692,992984,0.7951,254,58,qc_indep_sweep_2019n_t1_2019n_base_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/03f2f6f56c45.csv
50cffc0c3217,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_wetland,sample-test,matched_p90,160,0.629921,0.3081,0.9034,0.4595,513218,1152419,54907,1720544,0.8038,254,61,qc_indep_sweep_2019n_t1_2019n_base_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/50cffc0c3217.csv
5c1a8f7a4d92,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_only,,scored_live,,0.5,0.7462,0.7141,0.7298,723332,245960,289602,1258894,,,,qc_indep_report.csv,
5c1a8f7a4d92,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_only,,scored_live,,0.488188,0.7528,0.6953,0.7229,1232200,404557,540035,2176792,,,,qc_indep_report.csv,
82853e7d7747,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_wetland,,scored_live,,0.5,0.7462,0.7141,0.7298,723332,245960,289602,1258894,,,,qc_indep_report.csv,
82853e7d7747,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_wetland,,scored_live,,0.488188,0.7567,0.7112,0.7332,1260363,405274,511872,2177509,,,,qc_indep_report.csv,
c069466722a3,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_wetland_scrub,,scored_live,,0.5,0.7232,0.7218,0.7225,731134,279817,281800,1292751,,,,qc_indep_report.csv,
c069466722a3,2019n,t1_2019n_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_base.tif,forest_wetland_scrub,,scored_live,,0.488188,0.7371,0.7255,0.7313,1285828,458560,486407,2230795,,,,qc_indep_report.csv,
db86a9ec08d4,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_wetland,sample-test,best_f1,68,0.267716,0.7938,0.6961,0.7418,1322197,343440,577218,2242855,0.8105,254,219,qc_indep_sweep_2019n_t1_2019n_nir_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/db86a9ec08d4.csv
edb2f243abfd,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_wetland,sample-selection,best_f1,65,0.255905,0.8152,0.684,0.7439,790138,179154,364996,1334288,0.8031,254,220,qc_indep_sweep_2019n_t1_2019n_nir_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/edb2f243abfd.csv
db86a9ec08d4,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_wetland,sample-test,matched_p50,38,0.149606,0.9538,0.5137,0.6678,1588655,76982,1503700,3169337,0.8105,254,182,qc_indep_sweep_2019n_t1_2019n_nir_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/db86a9ec08d4.csv
edb2f243abfd,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_wetland,sample-selection,matched_p50,38,0.149606,0.9732,0.5137,0.6725,943317,25975,892959,1862251,0.8031,254,183,qc_indep_sweep_2019n_t1_2019n_nir_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/edb2f243abfd.csv
db86a9ec08d4,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_wetland,sample-test,matched_p75,126,0.496062,0.7146,0.7507,0.7322,1190286,475351,395296,2060933,0.8105,254,94,qc_indep_sweep_2019n_t1_2019n_nir_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/db86a9ec08d4.csv
edb2f243abfd,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_wetland,sample-selection,matched_p75,128,0.503937,0.6733,0.7582,0.7132,652611,316681,208162,1177454,0.8031,254,93,qc_indep_sweep_2019n_t1_2019n_nir_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/edb2f243abfd.csv
db86a9ec08d4,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_wetland,sample-test,matched_p90,157,0.61811,0.3376,0.9013,0.4912,562339,1103298,61560,1727197,0.8105,254,63,qc_indep_sweep_2019n_t1_2019n_nir_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/db86a9ec08d4.csv
edb2f243abfd,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_wetland,sample-selection,matched_p90,157,0.61811,0.2586,0.9014,0.4019,250687,718605,27435,996727,0.8031,254,64,qc_indep_sweep_2019n_t1_2019n_nir_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/edb2f243abfd.csv
71361cdec3fd,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_wetland_scrub,,scored_live,,0.5,0.6847,0.7518,0.7167,692231,318720,228490,1239441,,,,qc_indep_report.csv,
71361cdec3fd,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_wetland_scrub,,scored_live,,0.417322,0.7314,0.7418,0.7366,1275797,468591,444129,2188517,,,,qc_indep_report.csv,
9244d4e0122f,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_only,,scored_live,,0.5,0.7079,0.7453,0.7261,686179,283113,234542,1203834,,,,qc_indep_report.csv,
9244d4e0122f,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_only,,scored_live,,0.417322,0.747,0.7109,0.7285,1222632,414125,497294,2134051,,,,qc_indep_report.csv,
e1ebbef39c27,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_wetland,,scored_live,,0.5,0.7079,0.7453,0.7261,686179,283113,234542,1203834,,,,qc_indep_report.csv,
e1ebbef39c27,2019n,t1_2019n_nir,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019n_t1_2019n_nir.tif,forest_wetland,,scored_live,,0.417322,0.751,0.7273,0.739,1250937,414700,468989,2134626,,,,qc_indep_report.csv,
4f039885dcc1,2019s,pilot_e2_medium,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019s_pilot_e2_medium.tif,forest_only,,scored_live,,0.4816,0.6292,0.7589,0.688,74403845,43847109,23642999,141893953,,,,qc_indep_report.csv,
739dbad6992b,2019s,pilot_e2_medium,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019s_pilot_e2_medium.tif,forest_wetland,,scored_live,,0.4816,0.6331,0.7735,0.6963,75843572,43947590,22203272,141994434,,,,qc_indep_report.csv,
b794489f1fce,2019s,pilot_e2_medium,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2019s_pilot_e2_medium.tif,forest_wetland_scrub,,scored_live,,0.4816,0.626,0.7964,0.701,78081744,46644315,19965100,144691159,,,,qc_indep_report.csv,
78c9944728d2,2020,of_2020,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_of_2020.tif,forest_wetland,,best_f1,18,0.070866,0.6842,0.7936,0.7349,2843061093,1312265791,739364383,4894691267,0.7488,254,228,qc_indep_sweep_2020_of_2020_ccap_2021_hires_lc.csv,phase4/qc/curves/78c9944728d2.csv
78c9944728d2,2020,of_2020,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_of_2020.tif,forest_wetland,,matched_p50,17,0.066929,0.7509,0.6119,0.6743,3120161328,1035165556,1978970812,6134297696,0.7488,254,212,qc_indep_sweep_2020_of_2020_ccap_2021_hires_lc.csv,phase4/qc/curves/78c9944728d2.csv
78c9944728d2,2020,of_2020,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_of_2020.tif,forest_wetland,,matched_p75,18,0.070866,0.6842,0.7936,0.7349,2843061093,1312265791,739364383,4894691267,0.7488,254,206,qc_indep_sweep_2020_of_2020_ccap_2021_hires_lc.csv,phase4/qc/curves/78c9944728d2.csv
78c9944728d2,2020,of_2020,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_of_2020.tif,forest_wetland,,matched_p90,187,0.73622,0.2709,0.9028,0.4168,1125809684,3029517200,121188169,4276515053,0.7488,254,34,qc_indep_sweep_2020_of_2020_ccap_2021_hires_lc.csv,phase4/qc/curves/78c9944728d2.csv
0a2492b016b1,2020,of_2020,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_of_2020.tif,forest_wetland_scrub,,scored_live,,0.5,0.5681,0.8535,0.6822,2459593630,1869769053,422272288,4751634971,,,,qc_indep_report.csv,
4cfeaab120a5,2020,of_2020,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_of_2020.tif,forest_only,,scored_live,,0.5,0.5804,0.8269,0.6821,2382987850,1722467991,498878068,4604333909,,,,qc_indep_report.csv,
78c9944728d2,2020,of_2020,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_of_2020.tif,forest_wetland,,scored_live,,0.5,0.5819,0.839,0.6872,2417837781,1737489103,464028137,4619355021,,,,qc_indep_report.csv,
1f54f9e72dc3,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_wetland,sample-test,best_f1,30,0.11811,0.7786,0.7186,0.7474,185669778,52793951,72706024,311169753,0.7972,254,234,qc_indep_sweep_2020_t1_2020_add05_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/1f54f9e72dc3.csv
e12a81bd20c8,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_wetland,sample-selection,best_f1,30,0.11811,0.7394,0.7471,0.7432,102841242,36240267,34812932,173894441,0.8064,254,233,qc_indep_sweep_2020_t1_2020_add05_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/e12a81bd20c8.csv
1f54f9e72dc3,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_wetland,sample-test,matched_p50,29,0.114173,0.9025,0.5845,0.7095,215222837,23240892,152982420,391446149,0.7972,254,206,qc_indep_sweep_2020_t1_2020_add05_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/1f54f9e72dc3.csv
e12a81bd20c8,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_wetland,sample-selection,matched_p50,29,0.114173,0.8832,0.6127,0.7235,122833452,16248057,77638816,216720325,0.8064,254,205,qc_indep_sweep_2020_t1_2020_add05_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/e12a81bd20c8.csv
1f54f9e72dc3,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_wetland,sample-test,matched_p75,31,0.122047,0.6871,0.7889,0.7345,163849284,74614445,43845809,282309538,0.7972,254,204,qc_indep_sweep_2020_t1_2020_add05_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/1f54f9e72dc3.csv
e12a81bd20c8,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_wetland,sample-selection,matched_p75,31,0.122047,0.6496,0.7979,0.7161,90345481,48736028,22883358,161964867,0.8064,254,203,qc_indep_sweep_2020_t1_2020_add05_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/e12a81bd20c8.csv
1f54f9e72dc3,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_wetland,sample-test,matched_p90,154,0.606299,0.2228,0.9006,0.3572,53117933,185345796,5862250,244325979,0.7972,254,81,qc_indep_sweep_2020_t1_2020_add05_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/1f54f9e72dc3.csv
e12a81bd20c8,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_wetland,sample-selection,matched_p90,146,0.574803,0.2738,0.9014,0.4201,38086533,100994976,4168250,143249759,0.8064,254,88,qc_indep_sweep_2020_t1_2020_add05_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/e12a81bd20c8.csv
05e4798cec19,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_wetland_scrub,,scored_live,,0.5,0.4531,0.8743,0.5969,65720454,79330934,9450308,154501696,,,,qc_indep_report.csv,
05e4798cec19,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_wetland_scrub,,scored_live,,0.11811,0.7687,0.743,0.7556,191981044,57754594,66394758,316130396,,,,qc_indep_report.csv,
49164baaf264,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_wetland,,scored_live,,0.5,0.4661,0.8624,0.6051,64827260,74254249,10343502,149425011,,,,qc_indep_report.csv,
49164baaf264,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_wetland,,scored_live,,0.11811,0.7786,0.7186,0.7474,185669778,52793951,72706024,311169753,,,,qc_indep_report.csv,
9066ae577d98,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_only,,scored_live,,0.5,0.4661,0.8624,0.6051,64827260,74254249,10343502,149425011,,,,qc_indep_report.csv,
9066ae577d98,2020,t1_2020_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add05.tif,forest_only,,scored_live,,0.11811,0.7758,0.7036,0.7379,181792122,52535451,76583680,310911253,,,,qc_indep_report.csv,
5a82948bc617,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_wetland,sample-test,best_f1,28,0.110236,0.7005,0.7664,0.732,167035676,71428053,50912915,289376644,0.7739,254,176,qc_indep_sweep_2020_t1_2020_add16_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/5a82948bc617.csv
b65557fb3b0f,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_wetland,sample-selection,best_f1,28,0.110236,0.6656,0.7828,0.7195,92571783,46509726,25683237,164764746,0.7801,254,176,qc_indep_sweep_2020_t1_2020_add16_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/b65557fb3b0f.csv
5a82948bc617,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_wetland,sample-test,matched_p50,27,0.106299,0.8502,0.5465,0.6653,202729978,35733751,168255602,406719331,0.7739,254,150,qc_indep_sweep_2020_t1_2020_add16_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/5a82948bc617.csv
b65557fb3b0f,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_wetland,sample-selection,matched_p50,27,0.106299,0.801,0.6098,0.6924,111403519,27677990,71290101,210371610,0.7801,254,150,qc_indep_sweep_2020_t1_2020_add16_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/b65557fb3b0f.csv
5a82948bc617,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_wetland,sample-test,matched_p75,28,0.110236,0.7005,0.7664,0.732,167035676,71428053,50912915,289376644,0.7739,254,149,qc_indep_sweep_2020_t1_2020_add16_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/5a82948bc617.csv
b65557fb3b0f,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_wetland,sample-selection,matched_p75,28,0.110236,0.6656,0.7828,0.7195,92571783,46509726,25683237,164764746,0.7801,254,149,qc_indep_sweep_2020_t1_2020_add16_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/b65557fb3b0f.csv
5a82948bc617,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_wetland,sample-test,matched_p90,161,0.633858,0.1971,0.9033,0.3236,47000188,191463541,5030739,243494468,0.7739,254,16,qc_indep_sweep_2020_t1_2020_add16_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/5a82948bc617.csv
b65557fb3b0f,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_wetland,sample-selection,matched_p90,159,0.625984,0.2551,0.9029,0.3978,35476536,103604973,3815091,142896600,0.7801,254,18,qc_indep_sweep_2020_t1_2020_add16_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/b65557fb3b0f.csv
79186f224301,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_wetland_scrub,,scored_live,,0.5,0.5198,0.8562,0.6469,75404929,69646459,12665953,157717341,,,,qc_indep_report.csv,
79186f224301,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_wetland_scrub,,scored_live,,0.110236,0.6868,0.787,0.7335,171521957,78213681,46426634,296162272,,,,qc_indep_report.csv,
bdd56b61f87b,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_only,,scored_live,,0.5,0.5334,0.8423,0.6532,74184503,64897006,13886379,152967888,,,,qc_indep_report.csv,
bdd56b61f87b,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_only,,scored_live,,0.110236,0.6971,0.7495,0.7224,163341719,70985854,54606872,288934445,,,,qc_indep_report.csv,
c98b2dcde215,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_wetland,,scored_live,,0.5,0.5334,0.8423,0.6532,74184503,64897006,13886379,152967888,,,,qc_indep_report.csv,
c98b2dcde215,2020,t1_2020_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_add16.tif,forest_wetland,,scored_live,,0.110236,0.7005,0.7664,0.732,167035676,71428053,50912915,289376644,,,,qc_indep_report.csv,
706d2a0ddf83,2020,t1_2020_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_base.tif,forest_wetland,sample-selection,best_f1,26,0.102362,0.66,0.7506,0.7024,91797327,47284182,30501363,169582872,0.7655,254,228,qc_indep_sweep_2020_t1_2020_base_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/706d2a0ddf83.csv
cd1b7c272e35,2020,t1_2020_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_base.tif,forest_wetland,sample-test,best_f1,26,0.102362,0.7039,0.7383,0.7207,167848662,70615067,59485795,297949524,0.7552,254,231,qc_indep_sweep_2020_t1_2020_base_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/cd1b7c272e35.csv
706d2a0ddf83,2020,t1_2020_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_base.tif,forest_wetland,sample-selection,matched_p50,25,0.098425,0.8198,0.5139,0.6318,114025801,25055708,107866361,246947870,0.7655,254,204,qc_indep_sweep_2020_t1_2020_base_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/706d2a0ddf83.csv
cd1b7c272e35,2020,t1_2020_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_base.tif,forest_wetland,sample-test,matched_p50,26,0.102362,0.7039,0.7383,0.7207,167848662,70615067,59485795,297949524,0.7552,254,206,qc_indep_sweep_2020_t1_2020_base_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/cd1b7c272e35.csv
706d2a0ddf83,2020,t1_2020_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_base.tif,forest_wetland,sample-selection,matched_p75,26,0.102362,0.66,0.7506,0.7024,91797327,47284182,30501363,169582872,0.7655,254,203,qc_indep_sweep_2020_t1_2020_base_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/706d2a0ddf83.csv
cd1b7c272e35,2020,t1_2020_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_base.tif,forest_wetland,sample-test,matched_p75,27,0.106299,0.6402,0.7999,0.7112,152670431,85793298,38194449,276658178,0.7552,254,205,qc_indep_sweep_2020_t1_2020_base_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/cd1b7c272e35.csv
706d2a0ddf83,2020,t1_2020_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2020_t1_2020_base.tif,forest_wetland,sample-selection,matched_p90,164,0.645669,0.2746,0.9019,0.421,38192220,100889289,4152829,143234338,0.7655,254,65,qc_indep_sweep_2020_t1_2020_base_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/706d2a0ddf83.csv
