run_id,year,run_tag,step,label,seconds,bytes,mb_per_s,log_file
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A9 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A9 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A9 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A10 data,30.1,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A10 gpu (sync at epoch end),5.7,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A10 val,0.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A10 save,0.7,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A10 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,copy sem_best_2020_heal_2020.pt,0.8,371431595,464.29,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A11 data,14.1,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A11 gpu (sync at epoch end),4.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A11 val,0.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A11 save,86.7,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A11 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A12 data,27.6,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A12 gpu (sync at epoch end),5.6,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A12 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A12 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A12 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A13 data,25.2,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A13 gpu (sync at epoch end),5.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A13 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A13 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A13 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A14 data,19.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A14 gpu (sync at epoch end),5.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A14 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A14 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A14 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A15 data,30.6,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A15 gpu (sync at epoch end),7.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A15 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A15 save,0.7,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A15 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A16 data,27.7,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A16 gpu (sync at epoch end),5.4,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A16 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A16 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A16 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A17 data,12.7,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A17 gpu (sync at epoch end),5.5,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A17 val,0.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A17 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A17 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A18 data,30.4,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A18 gpu (sync at epoch end),5.3,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A18 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A18 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A18 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A19 data,18.2,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A19 gpu (sync at epoch end),6.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A19 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A19 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A19 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A20 data,22.4,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A20 gpu (sync at epoch end),5.5,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A20 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A20 save,0.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch A20 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B1 data,10.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B1 gpu (sync at epoch end),123.3,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B1 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B1 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B1 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B2 data,22.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B2 gpu (sync at epoch end),14.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B2 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B2 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B2 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B3 data,26.7,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B3 gpu (sync at epoch end),10.7,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B3 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B3 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B3 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B4 data,32.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B4 gpu (sync at epoch end),11.4,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B4 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B4 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B4 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B5 data,10.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B5 gpu (sync at epoch end),12.1,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B5 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B5 save,0.7,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B5 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B6 data,18.1,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B6 gpu (sync at epoch end),10.4,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B6 val,0.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B6 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B6 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B7 data,22.1,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B7 gpu (sync at epoch end),12.7,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B7 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B7 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B7 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B8 data,26.5,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B8 gpu (sync at epoch end),9.3,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B8 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B8 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B8 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B9 data,12.5,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B9 gpu (sync at epoch end),13.1,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B9 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B9 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B9 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B10 data,10.4,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B10 gpu (sync at epoch end),10.5,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B10 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B10 save,0.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B10 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B11 data,16.1,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B11 gpu (sync at epoch end),14.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B11 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B11 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B11 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B12 data,7.3,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B12 gpu (sync at epoch end),10.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B12 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B12 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B12 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B13 data,21.5,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B13 gpu (sync at epoch end),10.1,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B13 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B13 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B13 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B14 data,27.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B14 gpu (sync at epoch end),9.3,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B14 val,0.9,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B14 save,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B14 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B15 data,21.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B15 gpu (sync at epoch end),9.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B15 val,0.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B15 save,0.8,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T163743Z_2020_heal_2020_train,2020,heal_2020,train,epoch B15 other,0.0,,,phase4_semantic_finetune_train_2020_2026-09-08T17-15.log
20260908T165159Z_2023_heal_2023_train,2023,heal_2023,train,stage tiles 2023,244.9,,,phase4_semantic_finetune_train_2023_2026-09-08T17-26.log
20260908T165159Z_2023_heal_2023_train,2023,heal_2023,train,copy sem_best_2023_heal_2023.pt,0.9,371432875,412.70,phase4_semantic_finetune_train_2023_2026-09-08T17-26.log
20260908T165159Z_2023_heal_2023_train,2023,heal_2023,train,epoch A1 data,16.6,,,phase4_semantic_finetune_train_2023_2026-09-08T17-26.log
20260908T165159Z_2023_heal_2023_train,2023,heal_2023,train,epoch A1 gpu (sync at epoch end),49.3,,,phase4_semantic_finetune_train_2023_2026-09-08T17-26.log
20260908T165159Z_2023_heal_2023_train,2023,heal_2023,train,epoch A1 val,49.8,,,phase4_semantic_finetune_train_2023_2026-09-08T17-26.log
20260908T165159Z_2023_heal_2023_train,2023,heal_2023,train,epoch A1 save,6.4,,,phase4_semantic_finetune_train_2023_2026-09-08T17-26.log
